#node	date	numeric date
NODE_0000438	2015-01-29	2015.078850
RVA/Human-wt/KEN/KLF0877/2018/G1P8	2018-01-05	2018.012329
NODE_0000439	2015-02-03	2015.092943
NODE_0000012	2017-01-27	2017.072603
RVA/Human-wt/KEN/KLF2467/2017/G1P8	2017-01-27	2017.072603
RVA/Human-wt/KEN/KLF2469/2017/G1P8	2017-08-30	2017.661644
NODE_0000441	2015-02-07	2015.102740
RVA/Human-wt/KEN/KLF0795/2015/G1P8	2015-02-07	2015.102740
NODE_0000442	2015-05-30	2015.409589
RVA/Human-wt/KEN/KLF0761/2015/G1P8	2015-05-30	2015.409589
NODE_0000443	2015-06-11	2015.441656
NODE_0000444	2015-06-16	2015.456164
RVA/Human-wt/KEN/KLF0777/2015/G1P8	2015-06-16	2015.456164
RVA/Human-wt/KEN/KLF0776/2015/G1P8	2015-06-16	2015.456164
NODE_0000445	2015-06-16	2015.455749
NODE_0000446	2015-06-20	2015.467123
RVA/Human-wt/KEN/KLF0781/2015/G1P8	2015-06-20	2015.467123
RVA/Human-wt/KEN/KLF0780/2015/G1P8	2015-06-20	2015.467123
NODE_0000447	2015-06-19	2015.465546
RVA/Human-wt/KEN/KLF0784/2015/G1P8	2015-06-22	2015.472603
NODE_0000448	2015-06-23	2015.475342
RVA/Human-wt/KEN/KLF0785/2015/G1P8	2015-06-23	2015.475342
NODE_0000449	2015-06-28	2015.489041
RVA/Human-wt/KEN/KLF0793/2015/G1P8	2015-06-28	2015.489041
NODE_0000450	2015-07-07	2015.513699
RVA/Human-wt/KEN/KLF0802/2015/G1P8	2015-07-07	2015.513699
NODE_0000451	2015-07-26	2015.565753
RVA/Human-wt/KEN/KLF0814/2015/G1P8	2015-07-26	2015.565753
NODE_0000452	2015-08-07	2015.598630
RVA/Human-wt/KEN/KLF0803/2015/G1P8	2015-08-07	2015.598630
NODE_0000453	2015-08-24	2015.645205
RVA/Human-wt/KEN/KLF0821/2015/G1P8	2015-08-24	2015.645205
NODE_0000454	2015-11-06	2015.847945
RVA/Human-wt/KEN/KLF0772/2015/G1P8	2015-11-06	2015.847945
NODE_0000455	2015-12-06	2015.930137
RVA/Human-wt/KEN/KLF0774/2015/G1P8	2015-12-06	2015.930137
NODE_0000456	2016-07-25	2016.564208
RVA/Human-wt/KEN/KLF1055/2019/G1P8	2019-01-06	2019.015068
RVA/Human-wt/KEN/KLF0838/2016/G1P8	2016-07-25	2016.564208
